Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
14490,-3136,1536,12056,-1760,-1074,99
14502,-3316,1700,12048,-1495,-745,179
14514,-3052,1848,11672,-1416,-410,453
14526,-3104,1580,11768,-978,-501,730
14538,-2740,2180,12168,-552,-940,914
14550,-2088,3012,12776,-1541,-87,974
14562,-1840,2944,13248,-3330,1376,742
14574,-2000,2400,12928,-4527,2667,485
14586,-2652,1280,12920,-5229,2500,330
14598,-2448,528,13064,-5734,2604,781
14610,-2356,392,13968,-5065,2011,1021
14622,-3192,696,15172,-5847,1663,578
14634,-3416,-64,16468,-6633,1501,255
14646,-2924,-1656,17408,-6404,1835,472
14658,-3292,-3276,17708,-4065,1376,1265
14670,-3724,-3900,18312,-1874,988,3099
14682,-3524,-3264,18860,46,740,5432
14694,-2576,-1084,19392,1583,772,6858
14706,-2412,1928,20060,1418,390,6481
14718,-2424,3068,21000,-442,-752,3978
14730,-2388,868,21920,-1935,-1817,1626
14742,-2472,-2060,22160,-1774,-2344,1265
14754,-2740,-3836,22072,369,-2587,2211
14766,-2844,-3304,21368,3041,-2401,3537
14778,-2872,-1224,19700,3856,-1865,4387
14790,-3128,1100,18284,2420,-1876,4109
14802,-2472,2272,16424,7,-1293,3673
14814,-2260,3132,14760,-1690,-653,2942
14826,-2572,4060,14060,-3505,-1524,1634
14838,-2560,3608,14332,-5902,-2943,-74
14850,-3004,1200,15800,-6079,-4505,-1181
14862,-2964,-560,17240,-3223,-5096,-1025
14874,-2864,-696,18092,1121,-5455,-540
14886,-2352,756,18288,3570,-5215,-581
14898,-1680,1612,17908,3927,-4138,-1317
14910,-1180,1424,17048,3249,-2303,-1879
14922,-1392,836,15864,3005,-569,-2505
14934,-1056,1132,14436,2186,1165,-2753
14946,-1040,800,12864,1213,2354,-3405
14958,-804,672,11680,-523,3274,-3562
14970,-592,244,10628,-1826,4484,-3309
14982,-2624,1216,10072,-3307,3716,-2912
14994,-488,-716,8656,-2411,4178,-3225
