Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
13221,-2800,676,17692,-3005,-2428,6652
13233,-2792,656,18552,-2727,-2343,7655
13245,-2428,1124,19208,-2398,-2269,8515
13257,-1616,1904,19120,-2166,-1935,8670
13269,-1000,2220,19232,-2231,-1573,8396
13281,-992,2452,19216,-2502,-817,8029
13293,-1140,1784,18512,-2439,-640,7491
13305,-1300,1108,18188,-2092,-658,7361
13317,-1616,788,18304,-2354,-547,7200
13329,-2064,88,18344,-3292,-581,7046
13341,-2440,-1588,18668,-3632,-767,7608
13353,-2544,-2200,18776,-3473,-1476,9001
13365,-2224,-2116,18904,-3627,-1995,10474
13377,-1452,-2052,19040,-3492,-2142,12032
13389,-812,-1308,19672,-3135,-2774,13312
13401,228,-640,21192,-2395,-3533,13865
13413,1192,-644,22604,-1276,-3115,13914
13425,1156,-728,23388,849,-2746,13827
13437,1036,-708,23116,3145,-2672,13085
13449,1536,-532,22104,4807,-1952,12221
13461,1664,-588,19328,5673,-933,11009
13473,1576,-756,16912,6533,36,9540
13485,1768,-412,14492,6109,1251,8007
13497,1688,-352,12000,3858,3045,6363
13509,1288,-1276,9916,1048,5051,4914
13521,1156,-1676,7768,-2196,6760,3535
13533,700,-2116,6648,-5717,8509,3298
13545,-1600,-2524,7028,-9833,8345,4203
13557,-2052,-3188,8760,-11705,6936,5033
13569,-2604,-3792,11400,-11904,6637,5657
13581,-3536,-3732,13356,-11391,5947,7310
13593,-4892,-5384,15240,-7981,3618,8930
13605,-5196,-5256,16004,-2742,282,11166
13617,-4092,-4316,15524,1555,-2479,13137
13629,-2444,-2476,14868,4297,-3976,13970
13641,-968,-820,14684,4327,-3548,13420
13653,-524,-128,14444,2547,-1285,12625
13665,-1196,-84,13728,299,1317,11721
13677,-2292,-540,13044,-1244,2518,11293
13689,-3192,-404,12772,-2487,2892,11204
13701,-4260,-336,12504,-3119,2739,11057
13713,-4388,-360,12196,-3083,1907,10979
13725,-4108,-528,12900,-2496,941,10749
13737,-4400,-384,13736,-2848,-367,10247
13749,-4112,-1300,14428,-3405,-769,10149
13761,-3852,-1708,14540,-2823,-192,11210
13773,-4416,-748,15072,-2005,129,11662
13785,-3652,-72,15084,-1854,624,11349
13797,-2648,620,15760,-2134,2027,10512
13809,-2424,872,15312,-3038,4177,9060
13821,-3188,-300,14200,-3428,5845,8280
13833,-4472,-1596,13152,-2489,5182,8431
13845,-5308,-2144,13156,-912,2658,9068
13857,-4512,-1672,13320,476,586,9804
13869,-3064,-1076,14052,810,487,10319
